taxon_no,taxon_name
15368,Paroxynoticeras
15564,Radstockiceras
15637,Slatterites
14857,Erymnoceras
14858,Erymnocerites
15306,Pachyceras
15310,Pachyerymnoceras
301238,Rollierites
301239,Tornquistes
130881,Baskaniceras
14668,Canadoceras
300953,Chimbuites
14831,Eopachydiscus
14876,Eupachydiscus
15002,Hoepenites
15113,Lewesiceras
15174,Menabonites
15175,Menuites
15271,Nowakites
15308,Pachydiscoides
15309,Pachydiscus
15373,Patagiosites
15519,Pseudojacobites
15715,Teshioites
300954,Tongoboryceras
15766,Tuberodiscoides
15779,Urakawites
14767,Diadochoceras
15022,Hypacanthoplites
15068,Kazanskyella
15336,Parahoplites
132815,Parahoplitoides
86467,Sinzowiella
14519,Acuariceras
14679,Caumontisphinctes
14850,Epistrenoceras
14913,Garantiana
14936,Gonolkites
14981,Hemigarantia
15001,Hlawiceras
15280,Okribites
15286,Oraniceras
15345,Parapatoceras
15364,Parkinsonia
15441,Praeparkinsonia
15511,Pseudocosmoceras
15672,Strenoceras
14534,Alligaticeras
14595,Aulacosphinctoides
14596,Aulacostephanus
318789,Barthelticeras
14625,Bigotites
196309,Ceratosphinctes
14687,Choffatia
14702,Cobbanites
249637,Cubasphinctes
14796,Dorsoplanites
14848,Epipallasiceras
14851,Epivirgatites
14938,Gracilisphinctes
318782,Graefenbergites
14948,Grossouvria
15008,Homoeoplanulites
15033,Idoceras
15096,Laugeites
15110,Leptosphinctes
15129,Lobosphinctes
334265,Microbajocisphinctes
15207,Mirosphinctes
15288,Orionoides
318792,Otosphinctes
15312,Pachypictonia
15313,Pachysphinctes
15372,Passendorferia
15374,Pavlovia
15376,Pectinatites
15382,Perisphinctes
15388,Phanerostephanus
15391,Phaulozigzag
15406,Planisphinctes
15438,Praebigotites
299578,Praeleptosphinctes
15450,Procerites
15451,Procerozigzag
15474,Prorsisphinctes
15518,Pseudoinvoluticeras
15529,Pseudopeltoceras
15567,Rasenia
15622,Siemiradzkia
15629,Simocosmoceras
280561,Stephanosphinctes
15683,Subdichotomoceras
318793,Subdiscosphinctes
15693,Subplanites
91705,Subvinalesphinctes
310295,Taimyrosphinctes
91706,Tenuisphinctes
15744,Torquatisphinctes
15788,Vermisphinctes
15795,Vinalesphinctes
241923,Vineta
15798,Virgatopavlovia
15800,Virgatosphinctes
15803,Wagnericeras
310225,Zenostephanus
15823,Zigzagiceras
15824,Zonovia
257709,Capreoliceras
257708,Foetterleiceras
15395,Phricodoceras
257706,Pseudophricodoceras
15547,Pseuduptonia
15793,Villania
14649,Brodieia
14729,Crassiceras
14859,Esericeras
183255,Furloceras
14972,Haugia
257957,Paronychoceras
15397,Phymatoceras
15526,Pseudomercaticeras
351739,Gissarites
14989,Hengestites
15012,Hoplitoplacenticeras
15191,Metaplacenticeras
15403,Placenticeras
15471,Proplacenticeras
15661,Stantonoceras
264785,Eopaquiericeras
14513,Acanthopleuroceras
204859,Catriceras
14755,Dayiceras
14921,Gemmellaroceras
257718,Jamesonites
204861,Paratropidoceras
15363,Parinodiceras
15410,Platypleuroceras
15427,Polymorphites
15764,Tropidoceras
15778,Uptonia
14769,Dichotomites
14977,Hectoroceras
14990,Hertleinites
131881,Hollisites
132170,Menjaites
132135,Nikitinoceras
85021,Peregrinoceras
15430,Polyptychites
85024,Siberites
15627,Simbirskites
15682,Subcraspedites
85020,Surites
15726,Thorsteinssonoceras
15737,Tollia
132115,Virgatoptychites
15465,Prolyelliceras
129327,Wrightoceras
332701,Bageites
14688,Choffaticeras
14834,Eotissotia
15541,Pseudotissotia
15724,Thomasites
257538,Badouxia
14665,Caloceras
66487,Discamphiceras
254417,Euphyllites
257534,Franziceras
15058,Kammerkaroceras
15095,Laqueoceras
297369,Mullerites
257540,Murihikuites
108857,Neophyllites
257542,Paradiscamphiceras
15548,Psiloceras
15550,Psilophyllites
257535,Sunrisites
132752,Neohamites
15554,Ptychoceras
14720,Coronites
319638,Discoidellia
15133,Lopholobites
15260,Nicklesia
300982,Psilopulchellia
15551,Psilotissotia
15695,Subpulchellia
14712,Collotia
324679,Collotites
14847,Epimorphoceras
324673,Frickites
15069,Kellawaysites
301896,Nequeniceras
94062,Parareineckeia
15570,Rehmannia
15571,Reineckeia
15572,Reineckeites
14515,Acanthoscaphites
14697,Clioscaphites
14786,Discoscaphites
14832,Eoscaphites
15015,Hoploscaphites
15038,Indoscaphites
15050,Jeletzkytes
15435,Ponteixites
15577,Rhaeboceras
15603,Scaphites
15750,Trachyscaphites
15811,Worthoceras
15818,Yezoites
15607,Schloenbachia
14563,Angulaticeras
254422,Kammerkarites
257547,Macrogrammites
15598,Saxoceras
15608,Schlotheimia
15802,Waehneroceras
15209,Miyakoceras
84957,Neoastieria
15254,Neosilesites
15351,Parasilesites
84960,Piatnitzkyceras
15624,Silesites
15625,Silesitoides
14986,Hemisimoceras
15227,Nebrodites
15628,Simoceras
264791,Veracruciceras
15799,Virgatosimoceras
249335,Volanoceras
272971,Sinuiceras
273061,Sphenoacanthites
14588,Asthenoceras
14795,Dorsetensia
14899,Fontannesia
14949,Guhsania
15258,Newmarracarroceras
257996,Pseudoshirbuirnia
15620,Shirbuirnia
15645,Sonninia
257994,Sonninites
15810,Witchellia
249632,Araucanites
14689,Chondroceras
14765,Dhosaites
14846,Epimayaites
14879,Eurycephalites
14943,Grayiceras
15040,Iniskinites
15093,Labyrinthoceras
15117,Lilloettia
15167,Mayaites
301232,Oecoptychoceras
15369,Paryphoceras
15650,Sphaeroceras
15664,Stehnocephalites
313831,Veranadaites
15813,Xenocephalites
14701,Coahuilites
301672,Daradiceras
14873,Eulophoceras
15037,Indoceras
15103,Lenticeras
15116,Libycoceras
15155,Manambolites
301673,Nubidites
15339,Paralenticeras
15655,Sphenodiscus
15658,Spiroceras
334898,Bajocia
14657,Cadomites
14798,Duashnoceras
14855,Ermoceras
334895,Freboldites
15082,Kosmermoceras
15089,Kumatostephanus
258470,Mollistephanus
340205,Odontolkites
334896,Parabigotites
334886,Paramollistephanus
15356,Parastrenoceras
334897,Patrulia
15390,Phaulostephanus
15635,Skirroceras
15636,Skolekostephanus
15665,Stemmatoceras
15667,Stephanoceras
15681,Subcollina
15711,Telermoceras
15712,Teloceras
14973,Hebetoxyites
15392,Phlycticeras
15443,Praestrigites
15673,Strigoceras
14575,Argonauticeras
15084,Kossmatella
15531,Pseudophyllites
15592,Saghalinites
131570,Tetragonites
14643,Bramkampia
15721,Thambites
15722,Thamboceras
14927,Glebosoceras
14993,Heterotissotia
15195,Metatissotia
15358,Paratissotia
15731,Tissotia
301668,Tissotioides
301234,Bomburites
14652,Bullatimorphites
15088,Krumbeckia
15588,Rugiferites
15609,Schwandorfia
15653,Sphaeroptychius
15768,Tulites
14675,Carthaginites
15028,Hypoturrilites
15161,Mariella
15255,Neostlingoceras
96543,Notostreptites
15293,Ostlingoceras
15359,Paraturrilites
15501,Pseudhelicoceras
130850,Pseudohelicoceras
15770,Turrilites
301653,Donenriquoceras
14883,Ezilloella
14884,Fagesia
14988,Hemitissotia
301651,Microdiphasoceras
15224,Nannovascoceras
15250,Neoptychites
131968,Plesiovascoceras
15527,Pseudoneoptychites
15587,Rubroceras
15784,Vascoceras
14780,Diplesioceras
322569,Dudresnayiceras
171362,Ephamulina
130002,Neokanabiceras
248193,Oxyarietites
258468,Riccardiceras
309493,Steueroceras
14525,Aegocrioceras
14566,Annuloceras
130229,Bejucoceras
130234,Hemicrioceras
130236,Parancyloceras
130240,Peltocrioceras
130232,Simancyloceras
14602,Baculina
14632,Bochianites
14878,Euptychoceras
15055,Kabylites
82356,Celtites
229469,Kasimlarceltites
132863,Appudiceras
14549,Anahamulina
14961,Hamulina
15149,Macroscaphites
133084,Megacrioceras
15618,Shasticrioceras
14704,Cochlocrioceras
15054,Juddiceras
15108,Leptoceras
130079,Parapedioceras
69581,Protancyloceras
15794,Vinalesites
344401,Abichia
14520,Acuticostites
14531,Alfeldites
14536,Almohadites
14545,Ampthillia
14546,Anacleoniceras
14555,Anavirgatites
14557,Anclyoceras
14558,Andersonites
14559,Andesites
171207,Ankobites
14568,Apsorroceras
14574,Argentiniceras
14578,Arisphinctes
14582,Asapholytoceras
14583,Asphinctites
14585,Aspidostephanus
14586,Aspinoceras
14589,Astiericeras
14590,Astieridiscus
14597,Aulasimoceras
14605,Balticeras
14607,Baronnites
14613,Benacoceras
14615,Berbericeras
14618,Berrosiceras
14619,Betyokites
14621,Beudantiella
14626,Bihenduloceras
14627,Billcobbanoceras
14628,Binatisphinctes
14629,Binneyites
14630,Biplices
14631,Blanforidceras
86749,Borealites
14639,Bostrychoceras
14653,Bunburyiceras
14661,Californiceras
14663,Calliptychoceras
14674,Carstenia
115719,Caspianites
14686,Chetaites
289496,Chigaroceras
14690,Christophoceras
14692,Cicatrites
14694,Clambites
14698,Cloioceras
14711,Coloradoscaphites
14716,Constileioceras
14717,Cordubiceras
14723,Cottreauites
14724,Couloniceras
14725,Cowtoniceras
14727,Craspedites
14728,Craspedodiscus
14730,Crassiplanulites
14734,Cruasiceras
14736,Crussoliceras
14741,Cutchisphinctes
14742,Cuyaniceras
14751,Damesiceras
14756,Decipia
14764,Desmoscaphites
71769,Desmosphinctes
14772,Dickersonia
14773,Dicostella
14777,Diodochoceras
14779,Diplasioceras
14784,Dirrymoceras
14787,Discosphinctes
14788,Discosphinctoides
14791,Divisosphinctes
14792,Djurjuriceras
14805,Eboroceras
14810,Egrabensiceras
81827,Endemoceras
14819,Enosphinctes
14820,Eocephalites
14824,Eodesmoceras
14825,Eodouvilleiceras
14828,Eohecticoceras
14829,Eoheteroceras
71723,Eosphinctoceras
14835,Epancyloceras
14837,Epaspidoceras
14838,Epicephalites
14842,Epiglyptoxoceras
14843,Epigonites
92203,Epimayites
86457,Erdenella
133179,Espaniceras
14865,Eubranoceras
85438,Euhyphantoceras
14888,Farbesiceras
14893,Fikaites
14895,Flabellisphinctes
14896,Flexispinites
14901,Forbescieras
14903,Fournierella
14905,Frenguelliceras
14912,Galbanites
14915,Garniericeras
14916,Garnierisphinctes
14920,Gazdaganites
14923,Georgioceras
298025,Gephyroceras
327238,Gerhardtia
14925,Glabrophysodoceras
14926,Glaucolithites
14930,Glottoptychinites
14932,Glyptoceras
14956,Gymnoplites
14959,Hamitoides
131820,Hannaites
14965,Haploscaphites
14966,Haresiceras
14975,Hectioceras
14978,Heinzia
15000,Himispiticeras
143534,Holcostephanus
15007,Holzbergia
131813,Homolsomites
15009,Hoplikosmokas
15018,Hubertoceras
15034,Ilowaiskya
15039,Indosphinctes
15042,Involuticeras
15044,Isterites
15046,Janenschites
15048,Jeanneticeras
68399,Jeanthieuolyites
15052,Jimenites
15056,Kachpurites
15060,Karamaiceras
15061,Karamaites
15063,Karaschiceras
72311,Kashpurites
15067,Katrolites
15071,Kerberites
144854,Kilianiceras
15075,Kinkeliniceras
15077,Klematosphinctes
15090,Kurnubiella
137148,Langdaiceras
15118,Limaites
15120,Liosphinctes
15124,Lissonia
15126,Lithancylus
15131,Lomonossovella
15138,Lupherites
15144,Lytocrioceras
15146,Lytogyroceras
15156,Mancosiceras
15157,Manoloviceras
15166,Mathoceratites
15170,Megasphaeroceras
15171,Megatyloceras
15181,Mesoturrilites
15184,Metagravesia
15185,Metahamites
15187,Metahoplites
15189,Metapatoceras
15201,Michalskia
15217,Moutoniceras
15223,Nannostephanus
15229,Neobibolites
85445,Neoepigoniceras
15238,Neoglytoxoceras
15246,Neomantelliceras
15248,Neomorphoceras
145744,Neopuzosia
15253,Neoselwynoceras
85022,Neotollia
85425,Neoturrilites
171709,Neposiella
15256,Neuqueniceras
15262,Nipponites
15263,Nodiocoeloceras
15264,Nodosohoplites
15269,Nothostephanus
15270,Notoceras
15272,Obtusicostites
112309,Odoghertyceras
144868,Odontoceras
15275,Odontodiscoceras
15287,Organoceras
15289,Orthaspidoceras
77109,Osperlioceras
15315,Padagrosites
15314,Padragosiceras
15405,Palnerostephanus
15316,Paltaopites
15320,Paraberriasella
15321,Parabevalites
15331,Paracuariceras
15333,Paradicidia
15342,Paranclyoceras
15354,Paraspiticeras
15355,Parastieria
15360,Paravirgatites
15370,Pascoeites
15371,Paskentites
15387,Petrolytoceras
15394,Phlyseogrammocera
15398,Physeogrammoceras
15408,Platylenticeras
15412,Plesiacanthoides
15413,Plesiohamites
15424,Plictetia
15425,Poculisphinctes
15426,Poecilomorphus
15433,Pomerania
15439,Praemanambolites
15444,Praetollia
15446,Presimoceras
15453,Procraspedites
15456,Progalbanites
15457,Progeronia
15461,Prohelicoceras
15466,Promantelliceras
15469,Propectinatites
15470,Properisphinctes
15472,Proplanulites
15478,Prososphinctoides
15483,Protanclyoceras
15492,Protothurmannia
15493,Proturrilitoides
15494,Pseudacompsoceras
15499,Pseudarisphinctes
15503,Pseudinvoluticeras
15496,Pseudoaganides
15510,Pseudoclambites
264067,Pseudoclydoniceras
15512,Pseudofavrella
15520,Pseudokatroliceras
15522,Pseudoleymeriella
15530,Pseudoperisphinctes
15532,Pseudoplacenticeras
15538,Pseudosimoceras
15544,Pseudovirgatites
15545,Pseudowaagenia
15549,Psilohamites
15553,Pteroscaphites
15558,Pulchellia
15561,Puzosigella
15563,Quitmannites
15565,Raimondiceras
15578,Rhampidoceras
15579,Rhytidohoplites
15580,Riasanites
15586,Rossalites
15591,Ryugasella
15595,Saltericeras
15599,Saynella
15601,Scaphamites
15619,Shastoceras
15626,Simaspidoceras
15630,Simosphinctes
15631,Simotoichites
15634,Sivajiceras
15638,Sohlites
15642,Somaliceras
15643,Somalites
15646,Sornayceras
15649,Speetoniceras
15679,Subbarroisiceras
15684,Subgrossouvria
15690,Subnebrodites
15691,Subneumayria
15692,Suboosterella
85429,Subptychoceras
15699,Subthurmannia
15700,Subtissotia
15704,Sulcohamitoides
15705,Sulcohoplites
15713,Telodactylus
15727,Thraxites
15732,Titanites
310244,Tobolia
71771,Tolvericeras
15738,Tolypeceras
15739,Tongoboroceras
15740,Tonoceras
289661,Toulisphinctes
15745,Tovebirkelundites
103242,Treptoceras
15756,Triagolytoceras
15760,Triozites
15761,Trochleiceras
15762,Trolliceras
15765,Tropitoides
15771,Turrilitoides
15772,Tyrannites
15774,Uhligia
15776,Umiates
15791,Veveysiceras
15796,Virgataxioceras
15797,Virgatites
15801,Virgatospinctoides
147527,Weavericeras
131817,Wellsia
15805,Wheatleyites
15807,Wichmanniceras
15819,Yokoyamaceras
249336,Zapalia
15820,Zaraiskites
15821,Zealandites
15830,Zurcherella
12636,Aphragmites
12635,Ascoceras
12637,Billingsites
12640,Glossoceras
12644,Parascoceras
12647,Schuchertoceras
12639,Ecdyceras
12641,Hebetoceras
12643,Montyoceras
157904,Parvihebetoceras
12645,Probillingsites
12646,Redpathoceras
12648,Shamattawaceras
12642,Linstroemoceras
301833,Asteroconites
15987,Aulacoceras
15996,Dictyoconites
277928,Kepingomites
16002,Prographularia
182771,Stenoconites
277925,Xinjiangoconus
16000,Palaeobelemnopsis
15986,Atractites
15993,Calliconites
15988,Aussites
15989,Austroteuthis
15991,Breviatractites
15992,Buelowiteuthis
15994,Chitinoteuthis
15995,Crassiatractites
15998,Metabelemnites
15999,Mojsisovicsteuthis
16003,Protoaulacoceras
16004,Zugmontites
201993,Bactritella
13453,Bactrites
182259,Chuvashovia
13464,Ctenobactrites
13467,Cyrtobactrites
13468,Devonobactrites
13471,Dillerites
184192,Hemibactrites
182263,Linibactrites
13488,Lobobactrites
182267,Ovobactrites
13515,Pseudobactrites
13524,Sicilioceras
182261,Simobactrites
182265,Uralobactrites
13446,Aktastioceras
13454,Belemnitomimus
13494,Microbactrites
13503,Parabactrites
13531,Tabantaloceras
13461,Cochleiferoceras
13465,Cyclobactrites
13404,Apsidoceras
13360,Charactoceras
13411,Chidleyenoceras
13414,Deckeroceras
13416,Fremontoceras
13431,Wilsonoceras
12454,Antiplectoceras
13405,Avilionella
13407,Barrandeoceras
13408,Bickmorites
13409,Centrocyrtoceras
13417,Gasconsoceras
13418,Haydenoceras
13049,Laureloceras
13425,Paquettoceras
13427,Savageoceras
13358,Catyrephoceras
13421,Lechritrochoceras
13377,Leurotrochoceras
13383,Peismoceras
13393,Systrophoceras
13396,Trochodictyoceras
13406,Baeopleuroceras
13415,Endoplanoceras
13419,Heracloceras
13422,Lyrioceras
13423,Nephriticeras
13424,Nephriticerina
13389,Rhadinoceras
13428,Sphyradoceras
13429,Triplooceras
13426,Plectoceras
13412,Cliftonoceras
13413,Cumingsoceras
13420,Jolietoceras
297543,Siljanoceras
13430,Uranoceras
297545,Warburgoceras
15836,Actinocamax
15842,Belemnitella
155227,Praeactinocamax
15835,Acroteuthis
15857,Cylindroteuthis
305935,Prototeuthis
15846,Belemnopsis
15868,Hibolites
68663,Hibolithes
15878,Neohibolites
15860,Dimitobelus
15862,Duvalia
15892,Produvalia
15893,Pseudobelus
334938,Bairstowius
15867,Hastites
15890,Pleurobelus
15898,Rhabdobelus
334955,Subhastites
15834,Acrocoelites
305342,Cuspiteuthis
15858,Dactyloteuthis
294689,Nipponoteuthis
300867,Angeloteuthis
300851,Clastoteuthis
15885,Parapassaloteuthis
15886,Passaloteuthis
15895,Pseudohastites
15902,Schwegleria
15901,Salpingoteuthis
15833,Acanthoteuthis
15837,Arcobelus
15838,Aulacoteuthis
15839,Bayanoteuthis
15840,Belemnella
15841,Belemnellocamax
15843,Belemnites
15844,Belemnitina
15845,Belemnocamax
15847,Belospirula
15848,Brachybelus
15849,Brevibelus
15850,Chalalabelus
15851,Chondroteuthis
15852,Coeloteuthis
15853,Conobelus
15854,Conodicoelites
15856,Curtohibolites
15859,Dicoelites
15861,Diplobelus
15863,Eobelemnites
294691,Eocylindroteuthis
15864,Fusiteuthis
15865,Gastrobelus
15866,Gonioteuthis
15869,Holcobelus
15870,Homaloteuthis
15871,Lagonibelus
15872,Lenobelus
15874,Mesohibolites
15875,Mesoteuthis
15876,Nannobelus
15877,Neobelemnella
15879,Oxyteuthis
15880,Pachyduvalia
15881,Pachyteuthis
15882,Parahastites
15883,Parahibolites
15884,Paramegateuthis
15887,Patagonibelus
15888,Pavloviteuthis
15889,Peratobelus
15891,Praeoxyteuthis
15894,Pseudodicoelites
15896,Quiricobelus
15897,Raphibelus
15899,Rhopaloteuthis
15900,Sachsibelus
71722,Simobelus
15903,Simpsonibelus
15904,Sinobelemnites
15905,Somalibelus
15906,Tauriconites
15908,Vectibelus
15909,Volgobelus
15910,Youngibelus
14004,Acrochordiceras
196088,Bradyia
172661,Caucasochordiceras
196086,Columboceras
14115,Eoacrochordiceras
277462,Globacrochordiceras
87018,Paracrochordiceras
173264,Pseudacrochordiceras
266589,Adygeites
14006,Albanites
185467,Gaudemerites
14023,Anderssonoceras
93297,Fengchengoceras
14214,Lenticoceltites
93296,Leptogyroceras
93293,Pachyrotoceras
14319,Pericarinoceras
93295,Planodiscoceras
14346,Proharpoceras
93292,Xiangulingites
14028,Apleuroceras
14029,Aplococeras
14125,Epiceratites
14208,Laboceras
14233,Metadinarites
14447,Velebites
93308,Abadehceras
93306,Anfuceras
14030,Araxoceras
93304,Avushoceras
93300,Discotoceras
14112,Dzhulfoceras
14116,Eoaraxoceras
93307,Eojiangxiceras
93316,Etoushanoceras
93313,Eusanyangites
93315,Geermuceras
93317,Hongshuiheites
93311,Jinjiangoceras
93312,Kiangsiceras
93310,Konglingites
93314,Lijiangoceras
93305,Periptychoceras
14356,Prototoceras
14372,Pseudotoceras
93299,Rotaraxoceras
14389,Sanyangites
93301,Urartoceras
93303,Vedioceras
93302,Vescotoceras
14025,Anisarcestes
14031,Arcestes
14340,Proarcestes
14404,Stenarcestes
14032,Arctoceras
169851,Brayardites
165738,Churkites
258958,Escarguelites
294774,Minersvillites
169848,Nammalites
258960,Nuetzelia
14415,Submeekoceras
258612,Truempyceras
14049,Aspenites
14056,Beatites
100757,Pseudaspenites
319125,Ussuriaspenites
14052,Badiotites
14274,Orthoceltites
176019,Augustaceras
14053,Balatonites
14065,Bulogites
14082,Cuccoceras
186069,Ginsburgites
14168,Huishuites
14330,Platycuccoceras
14378,Reiflingites
172656,Robinsonites
14057,Beneckeia
182875,Aghdarbandites
14015,Anagymnotoceras
14033,Arctogymnites
14058,Beyrichites
197746,Billingsites
197614,Chiratites
197731,Dixieceras
86952,Eogymnotoceras
14129,Eudiscoceras
193700,Favreticeras
14138,Frechites
181603,Frechitoides
14139,Gangadharites
193707,Guexites
14150,Gymnotoceras
14165,Hollandites
172629,Kocaelia
186074,Nicholsites
14261,Nicomedites
181304,Parafrechites
14322,Phillipites
87023,Pleurofrechites
172664,Pseudohollandites
14387,Salterites
156249,Schreyerites
182878,Semibeyrichites
14391,Serpianites
175263,Trachyornites
250900,Tuchodiceras
258450,Byrrangoceras
14174,Hyrcanites
14204,Kiparisovites
100719,Tozericeras
14066,Carnites
14362,Pseudocarnites
14003,Acanthoceratites
278765,Alkaites
14007,Alloceratites
197638,Brackites
266577,Bugunzhites
198865,Ceccaceras
14068,Ceratites
250905,Chieseiceras
156301,Detoniceras
14100,Discoceratites
14134,Eutomoceras
14154,Halilucites
197616,Jenksites
14197,Kellnerites
156297,Latemarites
197736,Marcouxites
14260,Nevadites
14283,Paraceratites
14295,Parakellnerites
87019,Paranevadites
14345,Progonoceratites
156299,Reitziites
14379,Repossia
197629,Rieberites
197611,Rieppelites
264239,Ronconites
264242,Rossiceras
14390,Semiornites
199049,Silberlingitoides
14409,Stoppaniceras
137149,Xenoprotrachyceras
325418,Yangites
14071,Choristoceras
14445,Vandaites
14073,Cladiscites
14173,Hypocladiscites
14230,Mesocladiscites
14251,Neocladiscites
14285,Paracladiscites
14324,Phyllocladiscites
14343,Procladiscites
14373,Psilocladiscites
14399,Sphaerocladiscites
14074,Clionitites
251795,Leconteia
14419,Sympolycyclus
14075,Clydonites
14077,Cochloceras
87017,Paracochloceras
14042,Arianites
14080,Columbites
14123,Epiceltites
14124,Epiceltitoides
185460,Glabercolumbites
185466,Idahocolumbites
278664,Mangyshlakites
185465,Marcouxia
14253,Neocolumbites
14287,Paradinarites
14338,Prenkites
14344,Procolumbites
14358,Protropites
14360,Pseudharpoceras
100766,Pseudoharpoceras
181567,Rudolftruempyiceras
14413,Subcolumbites
235870,Subfengshanites
185462,Tardicolumbites
14443,Tunglanites
185464,Yvesgalleticeras
14083,Cycloceltites
87011,Neotenoceras
87013,Ophiorhabdoceras
14088,Danubites
14117,Eodanubites
14191,Judicarites
14286,Paradanubites
14364,Pseudodanubites
339141,Taimyrites
14426,Ticinites
265558,Unionvillites
14092,Didymites
87010,Neodidymites
81792,Dieneroceras
14456,Wyomingites
185477,Cowboyiceras
14086,Dagnoceras
14097,Dinarites
14402,Stacheites
14104,Distichites
14113,Ectolcites
86996,Leiodistichites
14288,Paradistichites
14331,Pleurodistichites
14433,Trachypleuraspidites
278559,Dronovites
14001,Abichites
346547,Alibashites
93270,Dzhulfites
346545,Julfotirolites
14312,Paratirolites
289662,Stoyanowites
14120,Eosagenites
100966,Girthiceras
14127,Episculites
14172,Hypisculites
14225,Martolites
87021,Parisculites
14013,Anaflemingites
14022,Anaxenaspis
234583,Baidites
149482,Balhaeceras
14130,Euflemingites
14135,Flemingites
169565,Guangxiceras
258962,Hermannites
166281,Jieshaniceras
14278,Palaeokazachstanites
14365,Pseudoflemingites
149452,Rohillites
149442,Shamaraites
260202,Subbalhaeceras
169845,Subflemingites
149412,Ussuriflemingites
82364,Xenodiscoides
14014,Anagymnites
14063,Buddhaites
14067,Caucasites
193868,Constrigymnites
182880,Costigymnites
86942,Discogymnites
14126,Epigymnites
14149,Gymnites
14176,Inaigymnites
14187,Japonites
14203,Kiparisovia
14292,Paragymnites
14301,Parapinacoceras
14302,Paraplacites
14325,Phyllytoceras
14328,Placites
14355,Protoplatytes
14440,Tropigymnites
14460,Xiphogymnites
82345,Ambites
166257,Gyrophiceras
14201,Kingites
258607,Koiloceras
166263,Kymatites
82348,Meekophiceras
176954,Mudiceras
319111,Subradioceras
149318,Ussuridiscus
14010,Amarassites
14020,Anatomites
14055,Barrandeites
103492,Catenohalorites
14133,Eusagenites
14143,Gnomohalorites
14155,Halorites
14170,Hyattites
14241,Miltites
14242,Mirojuvavites
14291,Paraguembelites
14294,Parajuvavites
14376,Ptycharcestes
14385,Sagenites
14434,Trachysagenites
278569,Tropihalorites
156630,Tropijuvavites
14451,Waldthausenites
169208,Clypites
82355,Cordillerites
14159,Hedenstroemia
169613,Mesohedenstroemia
149361,Parahedenstroemia
142182,Pseudohedenstromeia
14367,Pseudosageceras
177626,Tellerites
12520,Hellenites
185458,Deweveria
14162,Hemilecanites
14163,Heraclites
14452,Wangoceras
93272,Huananoceras
274050,Shangsilites
14140,Gevanites
14169,Hungarites
14175,Iberites
350492,Israelites
14250,Negebites
14284,Paraceratitoides
14321,Perrinoceras
258604,Hochuliites
14182,Inyoites
14238,Metinyoites
14414,Subinyoites
14417,Subvishnuites
196092,Columbisculites
86985,Hypisculties
14183,Isculites
172676,Phyllosphaerites
172616,Aegeiceras
14064,Bukowskiites
14118,Eogymnites
14189,Joannites
14382,Romanites
14051,Bacchites
14095,Dimorphites
86945,Discomalayites
86951,Dryojuvavites
86978,Epijuvavites
86979,Goniojuvavites
14144,Gonionotites
14146,Griesbachites
14148,Guembelites
14179,Indojuvavites
14192,Juvavites
14222,Malayites
87003,Margarijuvavites
87012,Omojuvavites
14348,Projuvavites
14361,Pseudocardioceras
14156,Hanielites
14195,Kashmirites
169841,Nyalamites
14336,Preflorianites
14363,Pseudoceltites
265298,Sakhaitoides
14005,Alanites
14185,Ismidites
14200,Khvalynites
189220,Koipatoceras
14232,Metadagnoceras
172674,Vorobyevites
14093,Dieneria
14205,Klamathites
14293,Parahauerites
14209,Lanceolites
14210,Lecanites
93274,Liuchengoceras
93275,Rongjiangoceras
93276,Wangrenoceras
14081,Coroceras
14219,Lobites
14296,Paralobites
14034,Arctohungarites
86980,Azarianites
14085,Czekanowskites
14145,Grambergia
14147,Groenlandites
14181,Intornites
14213,Lenotropites
14220,Longobardites
14221,Longobarditoides
14265,Noetlingites
197647,Oxylongobardites
14317,Pearylandites
14349,Pronoetlingites
175067,Silberlingeria
100967,Stannakhites
173256,Subhungarites
181557,Tetsaoceras
14106,Dobrogeites
265529,Humboldtites
14227,Megaphyllites
100767,Metasturia
14263,Nitanoceras
175243,Arnautoceltites
14069,Chioceras
14070,Chiotites
169505,Hebeisenites
86988,Isculitioides
169511,Jinyaceras
14193,Juvenites
14229,Melagathiceras
188207,Meropella
87008,Monacanthinites
234614,Omanites
14277,Owenites
14297,Paranannites
87026,Popovites
149469,Prosphingitoides
266555,Pseudoprosphingites
258956,Steckites
172692,Subowenites
82325,Thermalites
230874,Ussurijuvenites
14448,Vickohlerites
14461,Zenoites
298146,Gabboceras
14218,Lissonites
14235,Metasibirites
252324,Tozeria
180588,Mullericeras
14247,Nannites
86975,Eonathorstites
14177,Indigirites
100972,Metasphingites
14249,Nathorstites
100973,Stolleyites
14442,Tsvetkovites
14246,Nairites
14267,Noridiscites
14016,Ananorites
14047,Arthaberites
14061,Bosnites
14234,Metahedenstroemia
14252,Neoclypites
14268,Norites
235703,Subalbanites
14101,Discophiceras
149309,Lytophiceras
14272,Ophiceras
176932,Shangganites
14449,Vishnuites
14455,Wordieoceras
14027,Anotoceras
93319,Julfotoceras
93318,Metotoceras
14276,Otoceras
14072,Cibolites
93259,Doulingoceras
14202,Kingoceras
93260,Meitianoceras
218683,Meixianites
14262,Nielsenoceras
14282,Paraceltites
185469,Ceccaisculitoides
185523,Fengshanites
14184,Isculitoides
14290,Paragoceras
169472,Galfettites
181344,Lepiskites
14216,Lingyunites
14298,Paranorites
176951,Radioceras
234591,Safraites
169863,Shigetaceras
