Max Age (Ma),Min Age (Ma),mindat ID,Locality containing Mineral,Tectonic Settings,Dated Locality ID,Dated Locality (Max Age),Lat Deg,Lat Min,Lat Sec,Lon Deg,Lon Min,Lon Sec,Decimal Degree,Mineral Name (plain),RRUFF Chemistry (plain),RRUFF Chemistry (concise),Chemistry Elements,Country of Type Locality,Structural Groupname,Fleischers Groupname
143,143,8859,"Brenda Mine, Osoyoos Mining Division, British Columbia, Canada",,8859,"Brenda Mine, Osoyoos Mining Division, British Columbia, Canada",49,52,40,-120,0,-20,"49.877777777778,-120.00555555556",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
201.6,145.5,206423,"Axe Cu-Au Deposit (Adonis), Similkameen Mining Division, British Columbia, Canada",,206423,"Axe Cu-Au Deposit (Adonis), Similkameen Mining Division, British Columbia, Canada",49,38,54,-120,-31,-34,"49.648333333333,-120.52611111111",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
201.6,145.5,206423,"Axe Cu-Au Deposit (Adonis), Similkameen Mining Division, British Columbia, Canada",,206423,"Axe Cu-Au Deposit (Adonis), Similkameen Mining Division, British Columbia, Canada",49,38,54,-120,-31,-34,"49.648333333333,-120.52611111111",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
200,197,122848,"Copper Mountain Mine, Similkameen Mining Division, British Columbia, Canada",,122848,"Copper Mountain Mine, Similkameen Mining Division, British Columbia, Canada",49,20,25,-120,-33,-19,"49.340277777778,-120.55527777778",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
200,197,122848,"Copper Mountain Mine, Similkameen Mining Division, British Columbia, Canada",,122848,"Copper Mountain Mine, Similkameen Mining Division, British Columbia, Canada",49,20,25,-120,-33,-19,"49.340277777778,-120.55527777778",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
200,197,122848,"Copper Mountain Mine, Similkameen Mining Division, British Columbia, Canada",,122848,"Copper Mountain Mine, Similkameen Mining Division, British Columbia, Canada",49,20,25,-120,-33,-19,"49.340277777778,-120.55527777778",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
252,201,8794,"Bonanza Mine, Skeena Mining Division, British Columbia, Canada",,8794,"Bonanza Mine, Skeena Mining Division, British Columbia, Canada",55,23,36,-129,-51,-5,"55.393333333333,-129.85138888889",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
240,240,11824,"Hidden Creek Mine, Skeena Mining Division, British Columbia, Canada",Backarc Environment,11824,"Hidden Creek Mine, Skeena Mining Division, British Columbia, Canada",55,26,0,-129,-49,0,"55.433333333333,-129.81666666667",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
195,192,203680,"Sulphurets Deposits, Skeena Mining Division, British Columbia, Canada",,203680,"Sulphurets Deposits, Skeena Mining Division, British Columbia, Canada",56,30,0,-130,-16,0,"56.5,-130.26666666667",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
201,174,259043,"Granduc Mine, Skeena Mining Division, British Columbia, Canada",,259043,"Granduc Mine, Skeena Mining Division, British Columbia, Canada",0,0,0,0,0,0,"0,0",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
201,174,18982,"Silbak Premier Mine, Skeena Mining Division, British Columbia, Canada",,259043,"Granduc Mine, Skeena Mining Division, British Columbia, Canada",56,2,0,-130,-1,0,"56.033333333333,-130.01666666667",Aurichalcite,Zn<sup>2+</sup><sub>5</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>6</sub>,Zn^2+^_5_(CO_3_)_2_(OH)_6_,Zn Cu C O H,Russia,Â ,Â 
201,174,18982,"Silbak Premier Mine, Skeena Mining Division, British Columbia, Canada",,259043,"Granduc Mine, Skeena Mining Division, British Columbia, Canada",56,2,0,-130,-1,0,"56.033333333333,-130.01666666667",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
201,174,18982,"Silbak Premier Mine, Skeena Mining Division, British Columbia, Canada",,259043,"Granduc Mine, Skeena Mining Division, British Columbia, Canada",56,2,0,-130,-1,0,"56.033333333333,-130.01666666667",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
25.1,13.3,8749,"Bluebell Mine, Slocan Mining Division, British Columbia, Canada",,8749,"Bluebell Mine, Slocan Mining Division, British Columbia, Canada",49,45,42,-116,-51,-30,"49.761666666667,-116.85833333333",Aragonite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,Spain,Aragonite,aragonite
25.1,13.3,8749,"Bluebell Mine, Slocan Mining Division, British Columbia, Canada",,8749,"Bluebell Mine, Slocan Mining Division, British Columbia, Canada",49,45,42,-116,-51,-30,"49.761666666667,-116.85833333333",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
25.1,13.3,8749,"Bluebell Mine, Slocan Mining Division, British Columbia, Canada",,8749,"Bluebell Mine, Slocan Mining Division, British Columbia, Canada",49,45,42,-116,-51,-30,"49.761666666667,-116.85833333333",Kutnohorite,CaMn<sup>2+</sup>(CO<sub>3</sub>)<sub>2</sub>,CaMn^2+^(CO_3_)_2_,Ca Mn C O,Czech Republic,Dolomite,dolomite
25.1,13.3,8749,"Bluebell Mine, Slocan Mining Division, British Columbia, Canada",,8749,"Bluebell Mine, Slocan Mining Division, British Columbia, Canada",49,45,42,-116,-51,-30,"49.761666666667,-116.85833333333",Rhodochrosite,Mn<sup>2+</sup>CO<sub>3</sub>,Mn^2+^CO_3_,Mn C O,Romania,Calcite,calcite
25.1,13.3,8749,"Bluebell Mine, Slocan Mining Division, British Columbia, Canada",,8749,"Bluebell Mine, Slocan Mining Division, British Columbia, Canada",49,45,42,-116,-51,-30,"49.761666666667,-116.85833333333",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
150,150,8875,"Britannia Mine, Vancouver Mining Division, British Columbia, Canada",Continental Arc,8875,"Britannia Mine, Vancouver Mining Division, British Columbia, Canada",49,36,36,-123,-8,-30,"49.61,-123.14166666667",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
150,150,8875,"Britannia Mine, Vancouver Mining Division, British Columbia, Canada",Continental Arc,8875,"Britannia Mine, Vancouver Mining Division, British Columbia, Canada",49,36,36,-123,-8,-30,"49.61,-123.14166666667",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
150,150,8875,"Britannia Mine, Vancouver Mining Division, British Columbia, Canada",Continental Arc,8875,"Britannia Mine, Vancouver Mining Division, British Columbia, Canada",49,36,36,-123,-8,-30,"49.61,-123.14166666667",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
2749.9,2739.5,10825,"Dumbarton Mine, Bird River Area, Manitoba, Canada",,25007,"Bird River Sill, Manitoba, Canada",0,0,0,0,0,0,"0,0",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
2749.9,2739.5,15784,"Maskwa West Open Pit, Bird River Area, Manitoba, Canada",,25007,"Bird River Sill, Manitoba, Canada",0,0,0,0,0,0,"0,0",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
2749.9,2739.5,15784,"Maskwa West Open Pit, Bird River Area, Manitoba, Canada",,25007,"Bird River Sill, Manitoba, Canada",0,0,0,0,0,0,"0,0",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
2749.9,2739.5,15784,"Maskwa West Open Pit, Bird River Area, Manitoba, Canada",,25007,"Bird River Sill, Manitoba, Canada",0,0,0,0,0,0,"0,0",Magnesite,MgCO<sub>3</sub>,MgCO_3_,Mg C O,Italy,Calcite,calcite
1925,1800,194367,"Graham Mine, Flin Flon District, Manitoba, Canada",,22821,"Flin Flon District, Manitoba, Canada",0,0,0,0,0,0,"0,0",Ankerite,CaFe<sup>2+</sup>(CO<sub>3</sub>)<sub>2</sub>,CaFe^2+^(CO_3_)_2_,Ca Fe C O,Austria,Dolomite,dolomite
1925,1800,194368,"Robinson Creek, Flin Flon District, Manitoba, Canada",,22821,"Flin Flon District, Manitoba, Canada",0,0,0,0,0,0,"0,0",Ankerite,CaFe<sup>2+</sup>(CO<sub>3</sub>)<sub>2</sub>,CaFe^2+^(CO_3_)_2_,Ca Fe C O,Austria,Dolomite,dolomite
1925,1800,10452,"Cuprous Mine, Flin Flon District, Manitoba, Canada",,22821,"Flin Flon District, Manitoba, Canada",0,0,0,0,0,0,"0,0",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
1800,1800,195452,"Don Jon Mine, Flin Flon District, Manitoba, Canada",Oceanic Arc (Subduction),195452,"Don Jon Mine, Flin Flon District, Manitoba, Canada",54,45,50,-101,-34,-55,"54.763888888889,-101.58194444444",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
1800,1800,11182,"Flin Flon Mine (South Main Mine), Flin Flon District, Manitoba, Canada",Oceanic Arc (Subduction),11182,"Flin Flon Mine (South Main Mine), Flin Flon District, Manitoba, Canada",54,45,50,-101,-53,-1,"54.763888888889,-101.88361111111",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
1800,1800,11182,"Flin Flon Mine (South Main Mine), Flin Flon District, Manitoba, Canada",Oceanic Arc (Subduction),11182,"Flin Flon Mine (South Main Mine), Flin Flon District, Manitoba, Canada",54,45,50,-101,-53,-1,"54.763888888889,-101.88361111111",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
1925,1800,195419,"Namew Lake Mine, Flin Flon District, Manitoba, Canada",,22821,"Flin Flon District, Manitoba, Canada",54,11,0,-101,-53,0,"54.183333333333,-101.88333333333",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
1925,1800,194352,"Henning-Maloney Mine, Flin Flon District, Manitoba, Canada",,22821,"Flin Flon District, Manitoba, Canada",0,0,0,0,0,0,"0,0",Ankerite,CaFe<sup>2+</sup>(CO<sub>3</sub>)<sub>2</sub>,CaFe^2+^(CO_3_)_2_,Ca Fe C O,Austria,Dolomite,dolomite
1925,1800,194361,"Rio Deposit, Flin Flon District, Manitoba, Canada",,22821,"Flin Flon District, Manitoba, Canada",0,0,0,0,0,0,"0,0",Ankerite,CaFe<sup>2+</sup>(CO<sub>3</sub>)<sub>2</sub>,CaFe^2+^(CO_3_)_2_,Ca Fe C O,Austria,Dolomite,dolomite
1925,1800,194361,"Rio Deposit, Flin Flon District, Manitoba, Canada",,22821,"Flin Flon District, Manitoba, Canada",0,0,0,0,0,0,"0,0",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
1800,1800,21605,"Schist Lake Mine, Flin Flon District, Manitoba, Canada",Oceanic Arc (Subduction),21605,"Schist Lake Mine, Flin Flon District, Manitoba, Canada",54,43,9,-101,-49,-31,"54.719166666667,-101.82527777778",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
1800,1800,21605,"Schist Lake Mine, Flin Flon District, Manitoba, Canada",Oceanic Arc (Subduction),21605,"Schist Lake Mine, Flin Flon District, Manitoba, Canada",54,43,9,-101,-49,-31,"54.719166666667,-101.82527777778",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
2647,2633,505,"Tanco Mine (Bernic Lake Mine), Lac-du-Bonnet Area, Manitoba, Canada",,25914,"Bernic Lake, Lac-du-Bonnet Area, Manitoba, Canada",50,25,60,-95,-26,-60,"50.433333333333,-95.45",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
2647,2633,505,"Tanco Mine (Bernic Lake Mine), Lac-du-Bonnet Area, Manitoba, Canada",,25914,"Bernic Lake, Lac-du-Bonnet Area, Manitoba, Canada",50,25,60,-95,-26,-60,"50.433333333333,-95.45",Rhodochrosite,Mn<sup>2+</sup>CO<sub>3</sub>,Mn^2+^CO_3_,Mn C O,Romania,Calcite,calcite
2647,2633,505,"Tanco Mine (Bernic Lake Mine), Lac-du-Bonnet Area, Manitoba, Canada",,25914,"Bernic Lake, Lac-du-Bonnet Area, Manitoba, Canada",50,25,60,-95,-26,-60,"50.433333333333,-95.45",Zabuyelite,Li<sub>2</sub>CO<sub>3</sub>,Li_2_CO_3_,Li C O,China,Â ,Â 
1800,1800,19966,"Ruttan Mine, Rusty Lake District, Manitoba, Canada",Oceanic Arc (Subduction),19966,"Ruttan Mine, Rusty Lake District, Manitoba, Canada",56,28,30,-99,-38,-14,"56.475,-99.637222222222",Ankerite,CaFe<sup>2+</sup>(CO<sub>3</sub>)<sub>2</sub>,CaFe^2+^(CO_3_)_2_,Ca Fe C O,Austria,Dolomite,dolomite
1800,1800,19966,"Ruttan Mine, Rusty Lake District, Manitoba, Canada",Oceanic Arc (Subduction),19966,"Ruttan Mine, Rusty Lake District, Manitoba, Canada",56,28,30,-99,-38,-14,"56.475,-99.637222222222",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
1800,1800,19966,"Ruttan Mine, Rusty Lake District, Manitoba, Canada",Oceanic Arc (Subduction),19966,"Ruttan Mine, Rusty Lake District, Manitoba, Canada",56,28,30,-99,-38,-14,"56.475,-99.637222222222",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
1800,1800,19966,"Ruttan Mine, Rusty Lake District, Manitoba, Canada",Oceanic Arc (Subduction),19966,"Ruttan Mine, Rusty Lake District, Manitoba, Canada",56,28,30,-99,-38,-14,"56.475,-99.637222222222",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
2500,1600,131238,"Sherritt Gordon Mine (Sherridon Mine), Sherridon District, Manitoba, Canada",,131238,"Sherritt Gordon Mine (Sherridon Mine), Sherridon District, Manitoba, Canada",0,0,0,0,0,0,"0,0",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
2500,1600,131238,"Sherritt Gordon Mine (Sherridon Mine), Sherridon District, Manitoba, Canada",,131238,"Sherritt Gordon Mine (Sherridon Mine), Sherridon District, Manitoba, Canada",0,0,0,0,0,0,"0,0",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
1800,1800,10058,"Chisel Lake Mine, Snow Lake District, Manitoba, Canada",Continental Arc,10058,"Chisel Lake Mine, Snow Lake District, Manitoba, Canada",54,50,0,-100,-17,0,"54.833333333333,-100.28333333333",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
1925,1830,243339,"Chisel Lake North Deposit, Snow Lake District, Manitoba, Canada",,22821,"Flin Flon District, Manitoba, Canada",0,0,0,0,0,0,"0,0",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
1925,1830,243545,"Little Stall Lake Mine, Snow Lake District, Manitoba, Canada",,22821,"Flin Flon District, Manitoba, Canada",54,51,19,-99,-55,-6,"54.855277777778,-99.918333333333",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
1925,1830,243340,"Nor-Acme Mine, Snow Lake District, Manitoba, Canada",,22821,"Flin Flon District, Manitoba, Canada",0,0,0,0,0,0,"0,0",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
2500,541,252865,"Photo Lake Mine, Snow Lake District, Manitoba, Canada",,252865,"Photo Lake Mine, Snow Lake District, Manitoba, Canada",0,0,0,0,0,0,"0,0",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
1880,1880,18761,"Pipe II Mine (Pipe Open Pit ?), Thompson Nickel Belt, Manitoba, Canada",,212064,"Thompson Nickel Belt, Manitoba, Canada",0,0,0,0,0,0,"0,0",Brugnatellite,Mg<sub>6</sub>Fe<sup>3+</sup>CO<sub>3</sub>(OH)<sub>13</sub>Â·4H<sub>2</sub>O,Mg_6_Fe^3+^CO_3_(OH)_13_Â·4H_2_O,Mg Fe C O H,Italy,Hydrotalcite,manasseite
1880,1880,506,"Thompson Mine (Thompson T-1 Mine; Thompson Open Pit), Thompson Nickel Belt, Manitoba, Canada",,212064,"Thompson Nickel Belt, Manitoba, Canada",0,0,0,0,0,0,"0,0",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
1880,1880,506,"Thompson Mine (Thompson T-1 Mine; Thompson Open Pit), Thompson Nickel Belt, Manitoba, Canada",,212064,"Thompson Nickel Belt, Manitoba, Canada",0,0,0,0,0,0,"0,0",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
1880,1880,213669,"Thompson T-3 Mine, Thompson Nickel Belt, Manitoba, Canada",,212064,"Thompson Nickel Belt, Manitoba, Canada",0,0,0,0,0,0,"0,0",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
1880,1880,212068,"Mystery Lake Deposit, Thompson Nickel Belt, Manitoba, Canada",,212064,"Thompson Nickel Belt, Manitoba, Canada",0,0,0,0,0,0,"0,0",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
220,220,224170,"Grand Manan Island, Charlotte Co., New Brunswick, Canada",,224170,"Grand Manan Island, Charlotte Co., New Brunswick, Canada",44,43,42,-66,-48,-58,"44.728333333333,-66.816111111111",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
349,320,16649,"Mount Pleasant Mine (Brunswick Tin Mines), Charlotte Co., New Brunswick, Canada",,16649,"Mount Pleasant Mine (Brunswick Tin Mines), Charlotte Co., New Brunswick, Canada",45,26,32,-66,-49,-12,"45.442222222222,-66.82",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
349,320,16649,"Mount Pleasant Mine (Brunswick Tin Mines), Charlotte Co., New Brunswick, Canada",,16649,"Mount Pleasant Mine (Brunswick Tin Mines), Charlotte Co., New Brunswick, Canada",45,26,32,-66,-49,-12,"45.442222222222,-66.82",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
349,320,16649,"Mount Pleasant Mine (Brunswick Tin Mines), Charlotte Co., New Brunswick, Canada",,16649,"Mount Pleasant Mine (Brunswick Tin Mines), Charlotte Co., New Brunswick, Canada",45,26,32,-66,-49,-12,"45.442222222222,-66.82",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
349,320,16649,"Mount Pleasant Mine (Brunswick Tin Mines), Charlotte Co., New Brunswick, Canada",,16649,"Mount Pleasant Mine (Brunswick Tin Mines), Charlotte Co., New Brunswick, Canada",45,26,32,-66,-49,-12,"45.442222222222,-66.82",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
445,445,8906,"Brunswick No. 12 Mine (Brunswick Mining & Smelting Corp. No. 12 Mine), Gloucester Co., New Brunswick, Canada",Continental Arc,8906,"Brunswick No. 12 Mine (Brunswick Mining & Smelting Corp. No. 12 Mine), Gloucester Co., New Brunswick, Canada",47,28,44,-65,-53,-32,"47.478888888889,-65.892222222222",Ankerite,CaFe<sup>2+</sup>(CO<sub>3</sub>)<sub>2</sub>,CaFe^2+^(CO_3_)_2_,Ca Fe C O,Austria,Dolomite,dolomite
445,445,8906,"Brunswick No. 12 Mine (Brunswick Mining & Smelting Corp. No. 12 Mine), Gloucester Co., New Brunswick, Canada",Continental Arc,8906,"Brunswick No. 12 Mine (Brunswick Mining & Smelting Corp. No. 12 Mine), Gloucester Co., New Brunswick, Canada",47,28,44,-65,-53,-32,"47.478888888889,-65.892222222222",Barytocalcite,BaCa(CO<sub>3</sub>)<sub>2</sub>,BaCa(CO_3_)_2_,Ba Ca C O,United Kingdom,Â ,Â 
445,445,8906,"Brunswick No. 12 Mine (Brunswick Mining & Smelting Corp. No. 12 Mine), Gloucester Co., New Brunswick, Canada",Continental Arc,8906,"Brunswick No. 12 Mine (Brunswick Mining & Smelting Corp. No. 12 Mine), Gloucester Co., New Brunswick, Canada",47,28,44,-65,-53,-32,"47.478888888889,-65.892222222222",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
445,445,8906,"Brunswick No. 12 Mine (Brunswick Mining & Smelting Corp. No. 12 Mine), Gloucester Co., New Brunswick, Canada",Continental Arc,8906,"Brunswick No. 12 Mine (Brunswick Mining & Smelting Corp. No. 12 Mine), Gloucester Co., New Brunswick, Canada",47,28,44,-65,-53,-32,"47.478888888889,-65.892222222222",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
445,445,8906,"Brunswick No. 12 Mine (Brunswick Mining & Smelting Corp. No. 12 Mine), Gloucester Co., New Brunswick, Canada",Continental Arc,8906,"Brunswick No. 12 Mine (Brunswick Mining & Smelting Corp. No. 12 Mine), Gloucester Co., New Brunswick, Canada",47,28,44,-65,-53,-32,"47.478888888889,-65.892222222222",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
445,445,8905,"Brunswick No. 6 Mine, Gloucester Co., New Brunswick, Canada",Continental Arc,8905,"Brunswick No. 6 Mine, Gloucester Co., New Brunswick, Canada",47,24,30,-65,-49,-21,"47.408333333333,-65.8225",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
445,445,8905,"Brunswick No. 6 Mine, Gloucester Co., New Brunswick, Canada",Continental Arc,8905,"Brunswick No. 6 Mine, Gloucester Co., New Brunswick, Canada",47,24,30,-65,-49,-21,"47.408333333333,-65.8225",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
445,445,248610,"McMaster Deposit, Gloucester Co., New Brunswick, Canada",Continental Arc,248610,"McMaster Deposit, Gloucester Co., New Brunswick, Canada",47,38,34,-66,-11,-13,"47.642777777778,-66.186944444444",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
445,445,16723,"Murray Brook Mine, Restigouche Co., New Brunswick, Canada",Continental Arc,16723,"Murray Brook Mine, Restigouche Co., New Brunswick, Canada",47,31,31,-66,-25,-54,"47.525277777778,-66.431666666667",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
300,300,10790,"Dorchester Copper Mine, Westmorland Co., New Brunswick, Canada",,10790,"Dorchester Copper Mine, Westmorland Co., New Brunswick, Canada",45,56,13,-64,-28,-37,"45.936944444444,-64.476944444444",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
300,300,10790,"Dorchester Copper Mine, Westmorland Co., New Brunswick, Canada",,10790,"Dorchester Copper Mine, Westmorland Co., New Brunswick, Canada",45,56,13,-64,-28,-37,"45.936944444444,-64.476944444444",Hydrozincite,Zn<sup>2+</sup><sub>5</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>6</sub>,Zn^2+^_5_(CO_3_)_2_(OH)_6_,Zn C O H,Austria,Â ,Â 
300,300,10790,"Dorchester Copper Mine, Westmorland Co., New Brunswick, Canada",,10790,"Dorchester Copper Mine, Westmorland Co., New Brunswick, Canada",45,56,13,-64,-28,-37,"45.936944444444,-64.476944444444",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
